Compte;libellé;sens;Numéro Agence SCE
467010000070;EXPRESS UNION NGAOUNDERE;MIXTE;9
467010000080;EXPRESS UNION SANGMELIMA;MIXTE;9
467010000090;EXPRESS UNION YAOUNDE;MIXTE;9
467010000110;EXPRESS UNION BAMENDA;MIXTE;9
467010000120;EXPRESS UNION BUEA;MIXTE;9
467010000130;EXPRESS UNION DOUALA;MIXTE;9
467010000180;EXPRESS UNION BAFOUSSAM;MIXTE;9
467025000000;INTERETS ANTICIPES A REGULARISER;MIXTE;9
467026000000;COMMISSION D'ENCAISSEMENT ANTICIPE A REGULARISER;MIXTE;9
46704_______;COMPTE OPERAT°TRANSFERT HOP;MIXTE;NULL
467040______;COMPTE OPERAT°TRANSFERT HOP;MIXTE;NULL
467040000020;COMPTE OPERAT°TRANSFERT HOP BTA;MIXTE;9
467040000030;COMPTE OPERAT°TRANSFERT HOP EBW;MIXTE;9
467040000040;COMPTE OPERAT°TRANSFERT HOP GRA;MIXTE;9
467040000050;COMPTE OPERAT°TRANSFERT HOP MRA;MIXTE;9
467040000060;COMPTE OPERAT°TRANSFERT HOP KRIBI;MIXTE;9
467040000070;COMPTE OPERAT°TRANSFERT HOP NDERE;MIXTE;9
467040000080;COMPTE OPERAT°TRANSFERT HOP SGMA;MIXTE;9
467040000090;COMPTE OPERAT°TRANSFERT HOP YDE;MIXTE;9
467040000110;COMPTE OPERAT°TRANSFERT HOP BDA;MIXTE;9
467040000120;COMPTE OPERAT°TRANSFERT HOP BUEA;MIXTE;9
467040000130;COMPTE OPERAT°TRANSFERT HOP DLA;MIXTE;9
467040000180;COMPTE OPERAT°TRANSFERT HOP BFSS;MIXTE;9
467041______;COMPTE CC°/ OPERAT°TRANSFERT HOP;NULL;NULL
467041000020;COMPTE CC°/ OPERAT°TRANSFERT HOP BTA;MIXTE;9
467041000030;COMPTE CC°/ OPERAT°TRANSFERT HOP EBW;MIXTE;9
467041000040;COMPTE CC°/ OPERAT°TRANSFERT HOP GRA;MIXTE;9
467041000050;COMPTE CC°/ OPERAT°TRANSFERT HOP MRA;MIXTE;9
467041000060;COMPTE CC°/ OPERAT°TRANSFERT HOP KRIBI;MIXTE;9
467041000070;COMPTE CC°/ OPERAT°TRANSFERT HOP NDERE;MIXTE;9
467041000080;COMPTE CC°/ OPERAT°TRANSFERT HOP SGMA;MIXTE;9
467041000090;COMPTE CC°/ OPERAT°TRANSFERT HOP YDE;MIXTE;9
467041000110;COMPTE CC°/ OPERAT°TRANSFERT HOP BDA;MIXTE;9
467041000120;COMPTE CC°/ OPERAT°TRANSFERT HOP BUEA;MIXTE;9
467041000130;COMPTE CC°/ OPERAT°TRANSFERT HOP DLA;MIXTE;9
467041000180;COMPTE CC°/ OPERAT°TRANSFERT HOP BFSS;MIXTE;9
4672________;MUTUELLES;Crédit;9
467210000000;MUTUELLE DES CADRES;MIXTE;9
467220000000;MUTUELLE DES EMPLOYES;MIXTE;9
4674________;COMPTES  DE  GARANTIES;Crédit;9
467410000000;GARANTIE CAISSE;MIXTE;9
467420000000;GARANTIE AGENCE;MIXTE;9
467430000000;GARANTIE(ASSURANCE DECES CLIENTS);MIXTE;9
4675________;CREDITEURS DIVERS RESID.;Crédit;9
467501000000;AUTRES CREDITEURS DIVERS;MIXTE;9
467501100000;AUTRES CREDITEURS A REGULARISER;MIXTE;9
467501200000;AUTRES CREDITEURS AVCE PROMESSE HYPO;MIXTE;9
467501300000;AUTRES CREDITEURS ALOCAT° FAMILIALE;MIXTE;9
467501400000;AUTRES CREDITEURS EMBAUCHE VIRES;MIXTE;9
467501500000;AUTRES CREDITEURS ACAM-VIE;MIXTE;9
467501600000;RETENUE PRET NOFIK;MIXTE;9
467501700000;AUTRES CREDITEURS FSSEURS;MIXTE;9
467501800000;AUT. CREDITEUR OUVERT DOSSIERS;CREDIT;9
467501900000;COMMISSION OP. TRANSFERT HOP;MIXTE;9
467502100000;AUTRES CREDITEURS DIVERS ASS.AXXA;MIXTE;9
467502200000;AUTRES ASSURANES ACTIVA II;MIXTE;9
467502201000;TRANSIT  ASSURANCE ACTIVA;MIXTE;9
467502300000;AUTRE CREDITEUR ASS.SAAR;MIXTE;9
467502400000;AUTRE CRED. ASS.SAMARITAN;MIXTE;9
467502500000;AUTRES CREDITEURS ATLANTIQUE ASSUR.;MIXTE;9
467502600000;AUTRES ASSURANCE SUR DOSSIERS;CREDIT;9
467503000000;REMBT PRET CFC;MIXTE;9
467504000000;ASSURANCE AXA;MIXTE;9
467505000000;ASSURANCE NSIA;MIXTE;9
467506000000;ASSURANCE ALLIANZ;MIXTE;9
467507000000;REMBT ASS.FRS MEDICAUX;MIXTE;9
467508000000;AUTRES CREDITEURS DIVERS IFC;MIXTE;9
467509000101;CPTE SANS BQ ATLANTIQ ASSURANCE SA;CREDIT;9
467509000201;CPTE SANS BQ MEKOGECAM ENTERPRISES;CREDIT;9
467509000301;CPTE SANS BQ ETS BERLIN;CREDIT;9
467540000000;SAISIE  ARRET;MIXTE;9
467550000000;AUTRE CREDITEUR/AVCE DROIT ENREGIST;MIXTE;9
467560000000;CHEQUE IMPAYES;MIXTE;9
467570000000;CPTE D'ATTENTE EXCEDENT DE CAISSE;MIXTE;9
467580000000;AUTRES CREDITEURS CANAL+;MIXTE;9
4678________;CREDITEURS DIVERS N/RESID;Credit;9
467810000000;SOCOLIA;MIXTE;9
467820000000;SIFA;MIXTE;9
467830000000;SILADI;MIXTE;9
467840000000;SEIA;MIXTE;9
467850000000;COTIVOIRIENNE;MIXTE;9
467860000000;S B E;MIXTE;9
467870000000;SOCRESS;MIXTE;9
467880000000;DESFILIS & ASSOCIES;MIXTE;9
467890000000;AUT. CREDITEURS: ENCAIS. DEPOT DE GARANTIE;MIXTE;9
4679________;TVA  A REVERSER A ECHEAN.;Crédit;9
47__________;CPTES DE REGULARISATION;MIXTE;NULL
471_________;COMPTES DE  REGUL. ACTIF;Mixte;9
4711________;CHARGES COMPTA.D' AVANCE;Mixte;9
471110000000;CH.CPTA D'AV. ENREG.BAUX;MIXTE;9
471111000000;CHARGES A REGULARISER;MIXTE;9
471112000000;PROV/CREANCE DOUTEUSES;MIXTE;9
471150000000;DIFFERENCE DE CAISSE NÉGATIF;MIXTE;9
471150200000;DIFF. DE CAISSE NEGATIF BTOA;MIXTE;9
471150300000;DIFF. DE CAISSE NEGATIF EBWA;MIXTE;9
471150400000;DIFF. DE CAISSE NEGATIF GRA;MIXTE;9
471150500000;DIFF. DE CAISSE NEGATIF MRA;MIXTE;9
471150600000;DIFF. DE CAISSE NEGATIF KRIBI;MIXTE;9
471150700000;DIFF. DE CAISSE NEGATIF NDERE;MIXTE;9
471150800000;DIFF. DE CAISSE NEGATIF SGMA;MIXTE;9
471150900000;DIFF. DE CAISSE NEGATIF YDE;MIXTE;9
471151100000;DIFF. DE CAISSE NEGATIF BDA;MIXTE;9
471151200000;DIFF. DE CAISSE NEGATIF BUEA;MIXTE;9
471151300000;DIFF. DE CAISSE NEGATIF DLA;MIXTE;9
471151800000;DIFF. DE CAISSE NEGATIF BAFSSAM;MIXTE;9
471160000000;CHAR CPTA D'AVCE ASS/MAT CB;MIXTE;9
471160100000;CH.CPTA .AV.LOYERS PROF.;MIXTE;9
471160200000;CH.CPTA .AV. LOYERS PERS.;MIXTE;9
471170000000;CH.CPTA.AV.AUT SCES ;MIXTE;9
471180000000;CH.CPTA.AV.DROITS AUTEURS;MIXTE;9
471190000000;CH.CPTA  AV.COT.PROF.;MIXTE;9
4712________;PRODUITS A PERCEVOIR;Débit;9
471210000000;PRODUITS A PERCEVOIR;MIXTE;9
471300000000;LOYER CB ET OPERAT° ASS. A RECEVOIR;MIXTE;9
471300010000;LOYER CREDIT BAIL A RECEVOIR;MIXTE;9
471401000000;CPTE DE REGULT PORTEF JAN;MIXTE;9
471402000000;CPTE DE REGULT PORTEF FEV;MIXTE;9
471403000000;CPTE DE REGULT PORTEF MARS;MIXTE;9
471404000000;CPTE DE REGULT PORTEF AVRIL;MIXTE;9
471405000000;CPTE DE REGULT PORTEF MAI;MIXTE;9
471406000000;CPTE DE REGULT PORTEF JUIN;MIXTE;9
471407000000;CPTE DE REGULT PORTEF JUILLET;MIXTE;9
471408000000;CPTE DE REGULT PORTEF AOÜT;MIXTE;9
471409000000;CPTE DE REGULT PORTEF SEPT;MIXTE;9
471410000000;CPTE DE REGULT PORTEF OCT;MIXTE;9
471411000000;CPTE DE REGULT PORTEF NOV;MIXTE;9
471412000000;CPTE DE REGULT PORTEF DEC;MIXTE;9
472_________;CPTES REGUL GEST° PASSIF;Débit;9
4721________;CHARGES A PAYER;Mixte;9
472110000000;CH. A PAYER FRAIS BANC. ;MIXTE;9
472120000000;CH.A PAYER MAT ET FOUR.C.;MIXTE;9
472130000000;CH.A PAYER AUTRES SCES C.;MIXTE;9
472140000000;CH.A PAYER/CHARG & PERTES DIV.;MIXTE;9
472150000000;CH.A PAYER FRAIS DE PERS.;MIXTE;9
472160000000;CH.A PAYER IMPOTS ETTAXES;MIXTE;9
472170000000;CH A ¨PAYER INT.PRET M .T;MIXTE;9
472190010000;PROV. FRAIS BANCAIRES;CREDIT;9
472190020000;PROV. AUT. SERV. CONSO;CREDIT;9
472190030000;PROV. CHARGES ET PERTES;CREDIT;9
472190040000;PROV. FRAIS DE PERSONNELS;CREDIT;9
472190050000;PROV. IMPOTS & TAXES;CREDIT;9
472190060000;PROVISON AMORT. & PROV.;CREDIT;9
4722________;PDTS PERCUS OU CPTA D' AV;Crédit;9
472210000000;AGIOS COMPTABILISES D'AVC;MIXTE;9
472220000000;PRODUITS A REGULARISER;MIXTE;9
472250000000;DIFFERENCE DE CAISSE POSITIF;MIXTE;9
472250200000;DIFF. DE CAISSE POSITIF BTOA;MIXTE;9
472250300000;DIFF. DE CAISSE POSITIF EBWA;MIXTE;9
472250400000;DIFF. DE CAISSE POSITIF GRA;MIXTE;9
472250500000;DIFF. DE CAISSE POSITIF MRA;MIXTE;9
472250600000;DIFF. DE CAISSE POSITIF KRIBI;MIXTE;9
472250700000;DIFF. DE CAISSE POSITIF NDERE;NULL;9
472250800000;DIFF. DE CAISSE POSITIF SGMA;MIXTE;9
472250900000;DIFF. DE CAISSE POSITIF YDE;MIXTE;9
472251100000;DIFF. DE CAISSE POSITIF BDA;MIXTE;9
472251200000;DIFF. DE CAISSE POSITIF BUEA;MIXTE;9
472251300000;DIFF. DE CAISSE POSITIF DLA;MIXTE;9
472251800000;DIFF. DE CAISSE POSITIF BAFSSAM;MIXTE;9
472300000000;LOYER CREDIT BAIL CPTABILISES D'AVCE;MIXTE;9
4730________;COMPTE DE STOCK;MIXTE;9
47300_______;TOTAL  MARCHANDISES;Débit;9
473000200000;STOCK MARCH.BERTOUA;DEBIT;9
473000300000;STOCK MARCH.EBOLOWA;DEBIT;9
473000400000;STOCK  MARCH.GAROUA;DEBIT;9
473000500000;STOCK MARCH.MAROUA;DEBIT;9
473000600000;STOCKS MARCH.KRIBI;DEBIT;9
473000700000;STOCK MACH. NGAOUNDERE;DEBIT;9
473000800000;STOCK MARCH.SANGMELIMA;DEBIT;9
473000900000;STOCK MARCH.YAOUNDE;DEBIT;9
473001000000;STOCK DEPOT CENTRAL;MIXTE;9
473001100000;STOCK MARCH. BAMENDA;DEBIT;9
473001200000;STOCK MARCH.BUEA;DEBIT;9
473001300000;STOCK MARCH.DOUALA;DEBIT;9
473001600000;STOCK MARCH.LIMBE;DEBIT;9
473001800000;STOCK MARCH.BAFOUSSAM;DEBIT;9
473002000000;STOCK EN COURS DE LOCALISATION;DEBIT;9
473008000000;STOCK MARCHANDISES SCEI MARKET;DEBIT;9
47301_______;STOCKS DE PAPETERIE & DIVERS;Débit;9
473011000000;STOCKS FOURNITURES & CONSOMMABLES;DEBIT;9
473012000000;STOCKS DE PIECES DETACHEES;DEBIT;9
473013000000;STOCK A REGULARISER;DEBIT;9
473014000000;STOCKS EN COURS DE ROUTE;DEBIT;9
473015000000;STOCKS CARTES BANC SIMPLY (E.U);DEBIT;9
473016000000;PIECES RECHANGES MSES IMPORTEES;DEBIT;9
4731________;PROV.CHARGES ABONN.MENS.;Mixte;9
473110000000;PROV.FRAIS BANCAIRES;CREDIT;9
473120000000;PROVISIONS MAT. CONSOMMES;CREDIT;9
473130000000;PROV.TRANSP. CONSOMMES;CREDIT;9
473140000000;PROV.AUTR.SERV.CONS;CREDIT;9
473150000000;PROV.CHARGES ET PERTES;CREDIT;9
473160000000;PROVISION FRAIS DE PERS.;CREDIT;9
473170000000;PROVISIONS IMPOTS & TAXES;CREDIT;9
473180000000;PROVISIONS AMORT & PROV.;CREDIT;9
476000000000;CONTRE VALEURS POSITION DE CHANGE;MIXTE;9
48__________;CREANCES DIV.EN SOUFRANCE;Débit;9
480_________;AVCES AUX F/SS DE BIENS&SCE EN SOUFRANCE;Débit;9
480100000000;AV. AUX  FSSEURS DE B & S;DEBIT;9
481_________;AVCE F/SSEURS  BIENS&SCES;Débit;9
481100000000;AVCE F/SSEURS BIENS& SCES;DEBIT;9
482_________;AVCES CONSENTIES AU PERSONNEL SOUFR.;Débit;9
482100000000;AVCES CONSENTIES AU PERS EN SOUFR.;DEBIT;9
483609040000;TRANSIT CHARGE AVRIL;MIXTE;9
486_________;CREANCES/DEB.DIV EN SOUFRANCE;Crédit;9
486100000000;CREANCES /DEB.DIV EN SOUF;CREDIT;9
49__________;PROV/DEPREC. CPTES TIERS;Crédit;9
490_________;PROV/DEPREC AVCES FSSS BIENS & SCES;Crédit;9
490100000000;PROV/DEP.AVCES AUX F/SS;CREDIT;9
491_________;PROV.DEPREC.CPTES RECOUV.;Crédit;9
491100000000;PROV/DEPREC.DES CPTES DE RECOUV.;CREDIT;9
492_________;PROV/DEPREC.DES AVCES PER;Crédit;9
492100000000;PROV/DEPREC.DES AVCES PER;CREDIT;9
496_________;PROV/DEPREC. CPTES  DEBITEUR.DIV;Crédit;9
496100000000;PROV.POUR DEPREC.CPTES DEBITEURS;CREDIT;9
496200000000;PROV.POUR SINISTRES A C.T;CREDIT;9
497100000000;PROV.PR DEPRECIAT° DES MARCHANDISES;MIXTE;9
5___________;CPTE TRESORERIE& OPERAT°INTER BANCAIRE;Mixte;9
52__________;MARCHE MONETAIRE;NULL;9
522_________;REFINANCEMENT AU GUICHET A;NULL;9
522101101000;EMPRUNTS SUR APPELS D'OFFRE;CREDIT;9
525_________;AUTRES PLACEMENTS;DEBIT;NULL
529_________;DETTES RATTACHEES OP MARCHE MONETAIRE;Crédit;9
529101101000;DETTES RATTACHEES/OP.MARCHE MONET.;CREDIT;9
54__________;PRETS,EMPRUNT&CPTES DES C;Crédit;9
540914______;EXPRESS UNION;MIXTE;9
541_________;PRETS A TERMES;DEBIT;NULL
541410000000;PLACEMENT DAT BICEC N°011973;DEBIT;9
541411000000;PLACEMENT DAT BICEC N°012135;DEBIT;9
541420000000;PLACEMENT DAT CBC N°301470;DEBIT;9
541430000000;PLACEMENT DAT CBC N°301478;DEBIT;9
541440000000;PLACEMENT DAT CBC N°301479;DEBIT;9
541450000000;PLACEMENT DAT CBC N°301482;DEBIT;9
541460000000;PLACEMENT DAT CBC N°301483;DEBIT;9
541470000000;PLACEMENT DAT CBC N°301487;DEBIT;9
541480000000;PLACEMENT DAT CBC N°301488;DEBIT;9
541490000000;CASH COLLATERAUX BGFI;MIXTE;9
542_________;D.A.T RECU DES ETABLISSEMENTS;CREDIT;NULL
542410000000;PLACEMENT DAT BICEC N°011973;DEBIT;NULL
542411000000;PLACEMENT DAT BICEC N°012135;DEBIT;NULL
542710000000;D.A.T EXPRESS-UNION FINANCE;MIXTE;9
542711000000;DAT HOP SERVICES;MIXTE;9
542720000000;D.A.T EXPRESS UNION FINANCE;MIXTE;9
542730000000;D.A.T EXPRESS UNION FINANCE;MIXTE;9
542740000000;DAT ATLANTIQUE INSURRANCE;MIXTE;9
542750000000;D.A.T ATLANTIQUE ASSURANCE;MIXTE;9
542760000000;D.A.T ACAM VIE;MIXTE;9
542770000000;D.A.T UFY;MIXTE;9
542780000000;D.A.T UFY;MIXTE;9
542790000000;D.A.T C.N.P.S;MIXTE;9
542800000000;D.A.T ETS BELLO;MIXTE;NULL
543710000000;DAT EXPRESS UNION N°54271;MIXTE;NULL
543720000000;DAT EXPRESS UNION N°54272;MIXTE;NULL
543730000000;DAT EXPRESS UNION N°54273;MIXTE;NULL
544_________;EMPRUNT A TERME;Crédit;9
544100000000;D.A.T EXPRESS-UNION/ SCE YDE;CREDIT;9
5444________;BANQUES NON ASSOCIES;Crédit;9
544432000000;BICEC EMPRUNT COURT TERME;CREDIT;9
544433000000;SGBC EMPRUNT COURT TERME;CREDIT;9
544433100000;SGBC EMPRUNT CT <= 1 MOIS;CREDIT;9
544433200000;SGBC EMPRUNT CT <3 MOIS;CREDIT;9
544433300000;SGBC EMPRUNT CT <= 6 MOIS;CREDIT;9
544433400000;SGBC EMPRUNT CT <=1 AN;CREDIT;9
544433500000;SGBC EMPRUNT CT <= 2 ANS;CREDIT;9
544434000000;C A SCB EMPRUNT COURT TERME;CREDIT;9
544434100000;SCB EMPRUNT CT <=1 MOIS;CREDIT;9
544434200000;SCB EMPRUNT CT <=3 MOIS;CREDIT;9
544434300000;SCB EMPRUNT CT <=6 MOIS;CREDIT;9
544434400000;SCB EMPRUNT CT <=1 AN;CREDIT;9
544434500000;SCB EMPRUNT CT <= 2 ANS;CREDIT;9
544435000000;BQUE ATLANTTIQUE EMPRUNT C.T;CREDIT;9
544435100000;BQUE ATLANTIQUEMPRUNT CT <= 1 MOIS;CREDIT;9
544435200000;BQUE ATLANTIQUE EMPRUNT CT <=3 MOIS;CREDIT;9
544435300000;BQUE ATLANTIQUE EMPRUNT CT <= 6 MOIS;CREDIT;9
544435400000;BQUE ATLANTIQUE EMPRUNT CT <=1 AN;CREDIT;9
544435500000;BQUE ATLANTIQUE EMPRUNT CT <=2 ANS;CREDIT;9
544436000000;NFC EMPRUNT C.T;CREDIT;9
544436100000;NFC EMPRUNT CT <=1 MOIS;CREDIT;9
544436200000;NFC EMPRUNT CT <= 3 MOIS;CREDIT;9
544436300000;NFC EMPRUNT CT <=6 MOIS;CREDIT;9
544436400000;NFC EMPRUNT CT <=1 AN;CREDIT;9
544436500000;NFC EMPRUNT <= 2 ANS;CREDIT;9
544437000000;AFRILAND EMPRUNT C.T;CREDIT;9
544437100000;AFRILAND EMPRUNT <= 1 MOIS;CREDIT;9
544437200000;AFRILAND EMPRUNT<=3 MOIS;CREDIT;9
544437300000;AFRILAND EMPRUNT <=6 MOIS;CREDIT;9
544437400000;AFRILAND EMPRUNT <= 1 AN;CREDIT;9
544437500000;AFRILAND EMPRUNT<= 2 ANS;CREDIT;9
544437600000;AFRILAND EMPRUNT > 2 ANS;CREDIT;9
544438000000;CBC EMPRUNT COURT TERME;CREDIT;9
544438100000;CBC EMPRUNT <= 1 MOIS;CREDIT;9
544438200000;CBC EMPRUNT <=3 MOIS;CREDIT;9
544438300000;CBC EMPRUNT <=6 MOIS;CREDIT;9
544438400000;CBC EMPRUNT <=1 AN;CREDIT;9
544438500000;CBC EMPRUNT <=2 ANS ;CREDIT;9
544439000000;ECO BANK EMPRUNT C.T;CREDIT;9
548_________;CREANCES RATTACHEES;Crédit;9
548100000000;CREANCES RATTACHEES;CREDIT;9
549_________;DETTES RATTACHEES;Crédit;9
549100000000;DETTES RATTACHEES;CREDIT;9
56__________;TOTAL COMPTE A VUE DES C.;Mixte;9
560_________;COMPTES NOSTRI;Mixte;9
5601________;BANQUES CENTRALES;Mixte;9
5601101_____;B E A C;Mixte;9
560111010000;B E A C;MIXTE;9
5602________;INSTITUTIONS FINAN.SPECIA;Mixte;9
560212020009;CREDIT FONCIER YAOUNDE;MIXTE;9
5604________;BANQUES NON ASSOCIEES;Mixte;9
56041_______;BQUE NON ASSOCIE LOCALE;Mixte;9
560413122___;TOTAL B I C EC;Mixte;9
560413122020;B I C E C  BERTOUA;MIXTE;9
560413122030;B I C E C EBOLOWA;MIXTE;9
560413122040;B I C E C   GAROUA;MIXTE;9
560413122050;B I C E C  MAROUA;MIXTE;9
560413122060;B I C E C  KRIBI;MIXTE;9
560413122070;B I C E C  NGAOUNDERE;MIXTE;9
560413122080;B I C E C  SANGMELIMA;MIXTE;9
560413122090;B I C E C  YAOUNDE;MIXTE;9
560413122091;BICEC YDE II;MIXTE;9
560413122110;B I C E C  BAMENDA;MIXTE;9
560413122120;B I C EC  BUEA;MIXTE;9
560413122130;B I C E C  DOUALA;MIXTE;9
560413122131;B I C E C DOUALA II;MIXTE;9
560413122150;B I C E C  KUMBA;MIXTE;9
560413122160;B I C E C  LIMBE;MIXTE;9
560413122170;B I C E C  NKONGSAMBA;MIXTE;9
560413122180;B I C E C  BAFOUSSAM;MIXTE;9
560413123___;TOTAL S G C;Mixte;9
560413123020;S G C  BERTOUA;MIXTE;9
560413123040;S G C  GAROUA;MIXTE;9
560413123050;S G C   MAROUA;MIXTE;9
560413123090;S G C  YAOUNDE;MIXTE;9
560413123110;S G C  BAMENDA;MIXTE;9
560413123130;S G C DOUALA;MIXTE;9
560413123140;S G C MNG;MIXTE;9
560413123160;S G B C  LIMBE;MIXTE;9
560413123170;S G B C  NKONGSAMBA;MIXTE;9
560413123180;S G C  BAFOUSSAM;MIXTE;9
560413123230;S G B C LOUM;MIXTE;9
560413123250;S G B C  BELABO;MIXTE;9
560413123260;S G C  KRIBI;MIXTE;9
560413124___;TOTAL CLC;Mixte;9
560413124030;SCB EBOLOWA;MIXTE;9
560413124040;SCB GAROUA;MIXTE;9
560413124050;SCB  MAROUA;MIXTE;9
560413124060;SCB  KRIBI;MIXTE;9
560413124070;SCB  NGAOUNDERE;MIXTE;9
560413124090;SCB  YAOUNDE;MIXTE;9
560413124091;SCB  DIRECTION GENERALE;MIXTE;9
560413124110;SCB  BAMENDA;MIXTE;9
560413124130;SCB   DOUALA;MIXTE;9
560413124140;SCB  EDEA;MIXTE;9
560413124150;SCB  KUMBA;MIXTE;9
560413124160;SCB  LIMBE;MIXTE;9
560413124170;SCB  NKONGSAMBA;MIXTE;9
560413124180;SCB BAFOUSSAM;MIXTE;9
560413124210;SCB  DSCHANG;MIXTE;9
560413125___;U B A;Mixte;9
560413125000;U B A YAOUNDE;MIXTE;9
560413125100;UBA CARTE PREPAYEE;MIXTE;9
560413126___;TOTAL CITI BANK;Mixte;9
560413126100;CITI BANK;MIXTE;9
56041312709_;TOTAL BGFI;MIXTE;9
560413127090;BGFI BANK;MIXTE;9
5604131271__;TOTAL ECO BANK;MIXTE;9
560413127100;ECO BANK;MIXTE;9
5604131278__;TOTAL BQ ATLANTIQ MONEY GRAM;MIXTE;9
560413127802;BQ ATLANTIQ MONEY G. BERTOUA;MIXTE;9
560413127803;BQ ATLANTIQ MONEY G. EBOLOWA;MIXTE;9
560413127804;BQ ATLANTIQ MONEY G. GAROUA;MIXTE;9
560413127805;BQ ATLANTIQ MONEY G. MAROUA;MIXTE;9
560413127806;BQ ATLANTIQ MONEY G. BDA;MIXTE;9
560413127807;BQ ATLANTIQ MONEY G. NGAOUNDERE;MIXTE;9
560413127808;BQ ATLANTIQ MONEY G. SANGMELIMA;MIXTE;9
560413127811;BQ ATLANTIQ MONEY G. BAMENDA;MIXTE;9
560413127812;BQ ATLANTIQ MONEY G. BUEA;MIXTE;9
560413127813;BQ ATLANTIQ MONEY G. DLA;MIXTE;9
560413127816;BQ ATLANTIQ MONEY G. KRIBI;MIXTE;9
560413127818;BQ ATLANTIQ MONEY G. BAFSSAM;MIXTE;9
560413127820;BQ ATLANTIQ MONEY G. YDE;MIXTE;9
56041312790_;TOTAL BANQUE ATLANTIQ;MIXTE;NULL
560413127909;BANQUE ATLANTIQUE;MIXTE;9
560413128___;TOTAL C B C BANK;Mixte;9
560413128090;CBC BANK YDE;MIXTE;9
560413128091;CBC BANK YDE 2;MIXTE;9
5604131290__;TOTAL AFRILAND FIRST BANK;Mixte;9
560413129000;AFRILAND FIRST BANK YDE;MIXTE;9
560413129006;AFRILAND KRIBI;MIXTE;9
560413129007;AFRILAND EXPRESS UNION;MIXTE;9
5604131291__;TOTAL NATIONAL FINANCIAL BANK;MIXTE;9
560413129109;NATIONAL FINACIAL YAOUNDE;MIXTE;9
560413129111;NATIONAL FINANCIAL BAMENDA;MIXTE;9
560413129112;NATIONAL FINANCIAL MUYUKA;MIXTE;9
560413129115;NATIONAL FINACIAL KUMBA;MIXTE;9
560413129116;NATIONAL FINANCIAL MANFE;MIXTE;9
560413129200;UBC YDE;MIXTE;9
560413129300;ACCESS BANK CMR;MIXTE;9
560413129400;BANGE BANK CAMEROUN;MIXTE;9
56048_______;BANQUES ETRANGERES;Débit;9
560481502000;STE GENERALE DE BANQUE PARIS;MIXTE;9
5605________;CHEQUES POSTAUX;Mixte;9
56051401____;TOTAL  C C P;Débit;9
560514010080;C  C P NSANGMELIMA;MIXTE;9
560514010090;CAMPOST  YAOUNDE;MIXTE;9
560514010091;C  C  P  YAOUNDE II;MIXTE;9
560514011300;C C P  DOUALA;MIXTE;9
560514011800;C C P  BAFOUSSAM;MIXTE;9
560514011900;C C P FOUMBAN;MIXTE;9
5609________;COOPERATIVES;Mixte;9
560914______;EXPRESS UNION;MIXTE;NULL
5609140_____;EXPRESS UNION;MIXTE;9
560914002000;EXPRESS UNION BERTOUA;MIXTE;9
560914003000;EXPRESS UNION EBWA;MIXTE;9
560914004000;EXPRESS UNION GAROUA;MIXTE;9
560914005000;EXPRESS UNION MAROUA;MIXTE;9
560914006000;EXPRESS UNION KRIBI;MIXTE;9
560914007000;EXPRESS UNION NGDERE;MIXTE;9
560914008000;EXPRESS UNION SGMA;MIXTE;9
560914009000;EXPRESS UNION YDE;MIXTE;9
560914011000;EXPRESS UNION BDA;MIXTE;9
560914012000;EXPRESS UNION BUEA;MIXTE;9
560914013000;EXPRESS UNION DLA;MIXTE;9
560914018000;EXPRESS UNION BAFSSAM;MIXTE;9
5609141_____;EXP. UNION INTERNATIONAL;MIXTE;NULL
560914102000;EXPRESS UN. INTERNAL BTOA;MIXTE;9
560914103000;EXPRESS UN. INTERNAL EBWA;MIXTE;9
560914104000;EXPRESS UN. INTERNAL GROA;MIXTE;9
560914105000;EXPRESS UN. INTERNAL MROA;MIXTE;9
560914106000;EXPRESS UN. INTERNAL KRIBI;MIXTE;9
560914107000;EXPRESS UN. INTERNAL NGDERE;MIXTE;9
560914108000;EXPRESS UN. INTERNAL SANGMA;MIXTE;9
560914109000;EXPRESS UN. INTERNAL YDE;MIXTE;9
560914111000;EXPRESS UN. INTERNAL BDA;MIXTE;9
560914112000;EXPRESS UN. INTERNAL BUEA;MIXTE;9
560914113000;EXPRESS UN. INTERNAL DLA;MIXTE;9
560914118000;EXPRESS UN. INTERNAL BAFSS;MIXTE;9
5609150102__;CCA;Mixte;9
560915010209;CCA ABBIA YDE;MIXTE;9
5609150103__;LA REGIONALE;Mixte;9
560915010307;REGIONALE NGAOUNDERE;MIXTE;9
560915010311;REGIONALE BAMENDA;MIXTE;9
5609150104__;FIFFA;Mixte;9
560915010413;FIFFA DOUALA;MIXTE;9
560915010416;FIFFA LIMBE;MIXTE;9
5609150105__;CREDIT DU SAHEL;Mixte;9
560915010505;CREDIT DU SAHEL MAROUA;MIXTE;9
560915010609;CCEC YAOUNDE;MIXTE;9
56091501061_;C C C   PLC;Mixte;9
560915010610;C C C plc warda;MIXTE;9
560915010611;C C C plc  BAMENDA;MIXTE;9
560915010612;CCC PLC BUEA;MIXTE;9
5609150107__;FIRST TRUST ;Mixte;9
560915010709;LE CONSERVATEUR YAOUNDE;MIXTE;9
560915010711;FIRST TRUST BAMENDA;MIXTE;9
5609150108__;RENAPROV;Mixte;9
